CenterPos,HKU9,Eidolon_helvum,Alternate,Alternate_ID,Query
7361,0.69,0.97,0.57,Pteropus_rufus,Rousettus_madagascariensis
7381,0.71,0.97,0.52,Pteropus_rufus,Rousettus_madagascariensis
7401,0.69,0.97,0.51,Pteropus_rufus,Rousettus_madagascariensis
7421,0.74,0.98,0.5,Pteropus_rufus,Rousettus_madagascariensis
7441,0.77,0.97,0.5,Pteropus_rufus,Rousettus_madagascariensis
7461,0.77,0.96,0.45,Pteropus_rufus,Rousettus_madagascariensis
7481,0.72,0.96,0.37,Pteropus_rufus,Rousettus_madagascariensis
7501,0.69,0.97,0.35,Pteropus_rufus,Rousettus_madagascariensis
7521,0.69,0.97,0.3,Pteropus_rufus,Rousettus_madagascariensis
7541,0.68,0.97,0.29,Pteropus_rufus,Rousettus_madagascariensis
7561,0.67,0.97,0.32,Pteropus_rufus,Rousettus_madagascariensis
7581,0.61,0.97,0.32,Pteropus_rufus,Rousettus_madagascariensis
7601,0.61,0.97,0.27,Pteropus_rufus,Rousettus_madagascariensis
7621,0.57,0.96,0.29,Pteropus_rufus,Rousettus_madagascariensis
7641,0.52,0.96,0.24,Pteropus_rufus,Rousettus_madagascariensis
7661,0.51,0.97,0.32,Pteropus_rufus,Rousettus_madagascariensis
7681,0.53,0.97,0.41,Pteropus_rufus,Rousettus_madagascariensis
7701,0.56,0.97,0.44,Pteropus_rufus,Rousettus_madagascariensis
7721,0.53,0.97,0.4,Pteropus_rufus,Rousettus_madagascariensis
7741,0.59,0.97,0.44,Pteropus_rufus,Rousettus_madagascariensis
7761,0.6,0.97,0.43,Pteropus_rufus,Rousettus_madagascariensis
7781,0.61,0.97,0.45,Pteropus_rufus,Rousettus_madagascariensis
7801,0.59,0.98,0.44,Pteropus_rufus,Rousettus_madagascariensis
7821,0.58,0.98,0.44,Pteropus_rufus,Rousettus_madagascariensis
7841,0.59,0.97,0.47,Pteropus_rufus,Rousettus_madagascariensis
7861,0.6,0.97,0.45,Pteropus_rufus,Rousettus_madagascariensis
7881,0.6,0.97,0.35,Pteropus_rufus,Rousettus_madagascariensis
7901,0.57,0.97,0.32,Pteropus_rufus,Rousettus_madagascariensis
7921,0.58,0.96,0.35,Pteropus_rufus,Rousettus_madagascariensis
7941,0.51,0.95,0.32,Pteropus_rufus,Rousettus_madagascariensis
7961,0.53,0.94,0.35,Pteropus_rufus,Rousettus_madagascariensis
7981,0.5,0.94,0.29,Pteropus_rufus,Rousettus_madagascariensis
8001,0.52,0.94,0.28,Pteropus_rufus,Rousettus_madagascariensis
8021,0.57,0.94,0.32,Pteropus_rufus,Rousettus_madagascariensis
8041,0.6,0.95,0.35,Pteropus_rufus,Rousettus_madagascariensis
8061,0.56,0.96,0.28,Pteropus_rufus,Rousettus_madagascariensis
8081,0.61,0.96,0.4,Pteropus_rufus,Rousettus_madagascariensis
8101,0.6,0.96,0.33,Pteropus_rufus,Rousettus_madagascariensis
8121,0.61,0.97,0.37,Pteropus_rufus,Rousettus_madagascariensis
8141,0.65,0.98,0.4,Pteropus_rufus,Rousettus_madagascariensis
8161,0.63,0.99,0.35,Pteropus_rufus,Rousettus_madagascariensis
8181,0.72,0.99,0.44,Pteropus_rufus,Rousettus_madagascariensis
8201,0.72,0.99,0.44,Pteropus_rufus,Rousettus_madagascariensis
8221,0.72,0.99,0.37,Pteropus_rufus,Rousettus_madagascariensis
8241,0.69,0.99,0.36,Pteropus_rufus,Rousettus_madagascariensis
8261,0.73,0.98,0.41,Pteropus_rufus,Rousettus_madagascariensis
8281,0.7,0.98,0.31,Pteropus_rufus,Rousettus_madagascariensis
8301,0.68,0.97,0.35,Pteropus_rufus,Rousettus_madagascariensis
8321,0.67,0.96,0.26,Pteropus_rufus,Rousettus_madagascariensis
8341,0.66,0.96,0.19,Pteropus_rufus,Rousettus_madagascariensis
8361,0.61,0.96,0.25,Pteropus_rufus,Rousettus_madagascariensis
8381,0.47,0.95,0.19,Pteropus_rufus,Rousettus_madagascariensis
8401,0.51,0.95,0.27,Pteropus_rufus,Rousettus_madagascariensis
8421,0.45,0.95,0.32,Pteropus_rufus,Rousettus_madagascariensis
8441,0.39,0.92,0.31,Pteropus_rufus,Rousettus_madagascariensis
8461,0.41,0.94,0.32,Pteropus_rufus,Rousettus_madagascariensis
8481,0.47,0.94,0.4,Pteropus_rufus,Rousettus_madagascariensis
8501,0.48,0.94,0.42,Pteropus_rufus,Rousettus_madagascariensis
8521,0.47,0.94,0.48,Pteropus_rufus,Rousettus_madagascariensis
8541,0.44,0.94,0.52,Pteropus_rufus,Rousettus_madagascariensis
8561,0.42,0.93,0.48,Pteropus_rufus,Rousettus_madagascariensis
8581,0.46,0.93,0.47,Pteropus_rufus,Rousettus_madagascariensis
8601,0.41,0.94,0.41,Pteropus_rufus,Rousettus_madagascariensis
8621,0.44,0.93,0.37,Pteropus_rufus,Rousettus_madagascariensis
8641,0.45,0.95,0.34,Pteropus_rufus,Rousettus_madagascariensis
8661,0.44,0.94,0.35,Pteropus_rufus,Rousettus_madagascariensis
8681,0.32,0.93,0.29,Pteropus_rufus,Rousettus_madagascariensis
8701,0.28,0.92,0.34,Pteropus_rufus,Rousettus_madagascariensis
8721,0.32,0.94,0.31,Pteropus_rufus,Rousettus_madagascariensis
8741,0.26,0.94,0.22,Pteropus_rufus,Rousettus_madagascariensis
8761,0.42,0.94,0.28,Pteropus_rufus,Rousettus_madagascariensis
8781,0.39,0.94,0.25,Pteropus_rufus,Rousettus_madagascariensis
8801,0.35,0.93,0.15,Pteropus_rufus,Rousettus_madagascariensis
8821,0.32,0.93,0.15,Pteropus_rufus,Rousettus_madagascariensis
8841,0.37,0.93,0.26,Pteropus_rufus,Rousettus_madagascariensis
8861,0.39,0.94,0.27,Pteropus_rufus,Rousettus_madagascariensis
8881,0.46,0.95,0.26,Pteropus_rufus,Rousettus_madagascariensis
8901,0.52,0.96,0.15,Pteropus_rufus,Rousettus_madagascariensis
8921,0.52,0.95,0.24,Pteropus_rufus,Rousettus_madagascariensis
8941,0.55,0.96,0.3,Pteropus_rufus,Rousettus_madagascariensis
8961,0.44,0.96,0.27,Pteropus_rufus,Rousettus_madagascariensis
8981,0.49,0.95,0.3,Pteropus_rufus,Rousettus_madagascariensis
9001,0.56,0.96,0.38,Pteropus_rufus,Rousettus_madagascariensis
9021,0.6,0.97,0.42,Pteropus_rufus,Rousettus_madagascariensis
9041,0.6,0.97,0.33,Pteropus_rufus,Rousettus_madagascariensis
9061,0.48,0.97,0.25,Pteropus_rufus,Rousettus_madagascariensis
9081,0.48,0.96,0.26,Pteropus_rufus,Rousettus_madagascariensis
9101,0.48,0.96,0.32,Pteropus_rufus,Rousettus_madagascariensis
9121,0.48,0.96,0.25,Pteropus_rufus,Rousettus_madagascariensis
9141,0.5,0.95,0.23,Pteropus_rufus,Rousettus_madagascariensis
9161,0.51,0.95,0.23,Pteropus_rufus,Rousettus_madagascariensis
9181,0.56,0.96,0.29,Pteropus_rufus,Rousettus_madagascariensis
9201,0.5,0.96,0.32,Pteropus_rufus,Rousettus_madagascariensis
9221,0.46,0.96,0.22,Pteropus_rufus,Rousettus_madagascariensis
9241,0.44,0.95,0.25,Pteropus_rufus,Rousettus_madagascariensis
9261,0.53,0.94,0.21,Pteropus_rufus,Rousettus_madagascariensis
9281,0.52,0.95,0.2,Pteropus_rufus,Rousettus_madagascariensis
9301,0.53,0.96,0.2,Pteropus_rufus,Rousettus_madagascariensis
9321,0.54,0.96,0.27,Pteropus_rufus,Rousettus_madagascariensis
9341,0.53,0.97,0.36,Pteropus_rufus,Rousettus_madagascariensis
9361,0.53,0.97,0.3,Pteropus_rufus,Rousettus_madagascariensis
9381,0.51,0.96,0.24,Pteropus_rufus,Rousettus_madagascariensis
9401,0.56,0.96,0.2,Pteropus_rufus,Rousettus_madagascariensis
9421,0.56,0.96,0.17,Pteropus_rufus,Rousettus_madagascariensis
9441,0.58,0.96,0.08,Pteropus_rufus,Rousettus_madagascariensis
9461,0.58,0.97,0.05,Pteropus_rufus,Rousettus_madagascariensis
9481,0.6,0.97,0.14,Pteropus_rufus,Rousettus_madagascariensis
9501,0.59,0.97,0.14,Pteropus_rufus,Rousettus_madagascariensis
9521,0.61,0.96,0.1,Pteropus_rufus,Rousettus_madagascariensis
9541,0.64,0.96,0.05,Pteropus_rufus,Rousettus_madagascariensis
9561,0.65,0.96,0.14,Pteropus_rufus,Rousettus_madagascariensis
9581,0.58,0.96,0.17,Pteropus_rufus,Rousettus_madagascariensis
9601,0.54,0.96,0.22,Pteropus_rufus,Rousettus_madagascariensis
9621,0.6,0.96,0.34,Pteropus_rufus,Rousettus_madagascariensis
9641,0.62,0.95,0.45,Pteropus_rufus,Rousettus_madagascariensis
9661,0.67,0.95,0.6,Pteropus_rufus,Rousettus_madagascariensis
9681,0.66,0.95,0.58,Pteropus_rufus,Rousettus_madagascariensis
9701,0.65,0.94,0.61,Pteropus_rufus,Rousettus_madagascariensis
9721,0.63,0.95,0.59,Pteropus_rufus,Rousettus_madagascariensis
9741,0.61,0.94,0.59,Pteropus_rufus,Rousettus_madagascariensis
9761,0.62,0.94,0.61,Pteropus_rufus,Rousettus_madagascariensis
9781,0.68,0.95,0.61,Pteropus_rufus,Rousettus_madagascariensis
9801,0.68,0.95,0.62,Pteropus_rufus,Rousettus_madagascariensis
9821,0.66,0.95,0.6,Pteropus_rufus,Rousettus_madagascariensis
9841,0.69,0.96,0.62,Pteropus_rufus,Rousettus_madagascariensis
9861,0.65,0.95,0.56,Pteropus_rufus,Rousettus_madagascariensis
9881,0.67,0.95,0.58,Pteropus_rufus,Rousettus_madagascariensis
9901,0.67,0.95,0.55,Pteropus_rufus,Rousettus_madagascariensis
9921,0.68,0.95,0.56,Pteropus_rufus,Rousettus_madagascariensis
9941,0.69,0.95,0.6,Pteropus_rufus,Rousettus_madagascariensis
9961,0.68,0.96,0.56,Pteropus_rufus,Rousettus_madagascariensis
9981,0.64,0.96,0.53,Pteropus_rufus,Rousettus_madagascariensis
10001,0.66,0.96,0.48,Pteropus_rufus,Rousettus_madagascariensis
10021,0.63,0.96,0.46,Pteropus_rufus,Rousettus_madagascariensis
10041,0.58,0.96,0.38,Pteropus_rufus,Rousettus_madagascariensis
10061,0.56,0.94,0.32,Pteropus_rufus,Rousettus_madagascariensis
10081,0.54,0.94,0.28,Pteropus_rufus,Rousettus_madagascariensis
10101,0.59,0.95,0.34,Pteropus_rufus,Rousettus_madagascariensis
10121,0.58,0.95,0.31,Pteropus_rufus,Rousettus_madagascariensis
10141,0.59,0.95,0.3,Pteropus_rufus,Rousettus_madagascariensis
10161,0.58,0.95,0.29,Pteropus_rufus,Rousettus_madagascariensis
10181,0.64,0.95,0.34,Pteropus_rufus,Rousettus_madagascariensis
10201,0.68,0.94,0.43,Pteropus_rufus,Rousettus_madagascariensis
10221,0.72,0.94,0.42,Pteropus_rufus,Rousettus_madagascariensis
10241,0.75,0.94,0.42,Pteropus_rufus,Rousettus_madagascariensis
10261,0.78,0.96,0.48,Pteropus_rufus,Rousettus_madagascariensis
10281,0.78,0.96,0.49,Pteropus_rufus,Rousettus_madagascariensis
10301,0.78,0.96,0.48,Pteropus_rufus,Rousettus_madagascariensis
10321,0.8,0.96,0.52,Pteropus_rufus,Rousettus_madagascariensis
10341,0.79,0.96,0.47,Pteropus_rufus,Rousettus_madagascariensis
10361,0.8,0.96,0.5,Pteropus_rufus,Rousettus_madagascariensis
10381,0.79,0.96,0.54,Pteropus_rufus,Rousettus_madagascariensis
10401,0.77,0.97,0.52,Pteropus_rufus,Rousettus_madagascariensis
10421,0.7,0.96,0.51,Pteropus_rufus,Rousettus_madagascariensis
10441,0.7,0.97,0.5,Pteropus_rufus,Rousettus_madagascariensis
10461,0.66,0.97,0.42,Pteropus_rufus,Rousettus_madagascariensis
10481,0.65,0.97,0.4,Pteropus_rufus,Rousettus_madagascariensis
10501,0.6,0.97,0.34,Pteropus_rufus,Rousettus_madagascariensis
10521,0.55,0.97,0.33,Pteropus_rufus,Rousettus_madagascariensis
10541,0.56,0.97,0.38,Pteropus_rufus,Rousettus_madagascariensis
10561,0.54,0.97,0.36,Pteropus_rufus,Rousettus_madagascariensis
10581,0.51,0.97,0.24,Pteropus_rufus,Rousettus_madagascariensis
10601,0.46,0.97,0.21,Pteropus_rufus,Rousettus_madagascariensis
10621,0.52,0.97,0.28,Pteropus_rufus,Rousettus_madagascariensis
10641,0.54,0.96,0.33,Pteropus_rufus,Rousettus_madagascariensis
10661,0.55,0.95,0.42,Pteropus_rufus,Rousettus_madagascariensis
10681,0.52,0.94,0.43,Pteropus_rufus,Rousettus_madagascariensis
10701,0.52,0.95,0.45,Pteropus_rufus,Rousettus_madagascariensis
10721,0.54,0.95,0.4,Pteropus_rufus,Rousettus_madagascariensis
10741,0.48,0.95,0.3,Pteropus_rufus,Rousettus_madagascariensis
10761,0.44,0.95,0.3,Pteropus_rufus,Rousettus_madagascariensis
10781,0.48,0.95,0.33,Pteropus_rufus,Rousettus_madagascariensis
10801,0.47,0.95,0.28,Pteropus_rufus,Rousettus_madagascariensis
10821,0.42,0.95,0.19,Pteropus_rufus,Rousettus_madagascariensis
10841,0.36,0.96,0.13,Pteropus_rufus,Rousettus_madagascariensis
10861,0.35,0.96,0.06,Pteropus_rufus,Rousettus_madagascariensis
10881,0.41,0.97,0.02,Pteropus_rufus,Rousettus_madagascariensis
10901,0.4,0.96,0.02,Pteropus_rufus,Rousettus_madagascariensis
10921,0.44,0.96,0.02,Pteropus_rufus,Rousettus_madagascariensis
10941,0.44,0.95,-0.04,Pteropus_rufus,Rousettus_madagascariensis
10961,0.43,0.95,-0.12,Pteropus_rufus,Rousettus_madagascariensis
10981,0.41,0.96,-0.22,Pteropus_rufus,Rousettus_madagascariensis
11001,0.43,0.96,-0.14,Pteropus_rufus,Rousettus_madagascariensis
11021,0.45,0.96,-0.08,Pteropus_rufus,Rousettus_madagascariensis
11041,0.38,0.96,-0.22,Pteropus_rufus,Rousettus_madagascariensis
11061,0.37,0.96,-0.31,Pteropus_rufus,Rousettus_madagascariensis
11081,0.36,0.96,-0.29,Pteropus_rufus,Rousettus_madagascariensis
11101,0.44,0.97,-0.25,Pteropus_rufus,Rousettus_madagascariensis
11121,0.39,0.96,-0.22,Pteropus_rufus,Rousettus_madagascariensis
11141,0.38,0.96,0.01,Pteropus_rufus,Rousettus_madagascariensis
11161,0.43,0.95,0.06,Pteropus_rufus,Rousettus_madagascariensis
11181,0.45,0.94,0.18,Pteropus_rufus,Rousettus_madagascariensis
11201,0.52,0.94,0.25,Pteropus_rufus,Rousettus_madagascariensis
11221,0.58,0.94,0.31,Pteropus_rufus,Rousettus_madagascariensis
11241,0.61,0.94,0.41,Pteropus_rufus,Rousettus_madagascariensis
11261,0.62,0.94,0.39,Pteropus_rufus,Rousettus_madagascariensis
11281,0.61,0.94,0.35,Pteropus_rufus,Rousettus_madagascariensis
11301,0.53,0.94,0.24,Pteropus_rufus,Rousettus_madagascariensis
11321,0.49,0.94,0.25,Pteropus_rufus,Rousettus_madagascariensis
11341,0.52,0.96,0.26,Pteropus_rufus,Rousettus_madagascariensis
11361,0.59,0.96,0.32,Pteropus_rufus,Rousettus_madagascariensis
11381,0.56,0.98,0.25,Pteropus_rufus,Rousettus_madagascariensis
11401,0.55,0.98,0.2,Pteropus_rufus,Rousettus_madagascariensis
11421,0.5,0.98,0.13,Pteropus_rufus,Rousettus_madagascariensis
11441,0.56,0.98,0.21,Pteropus_rufus,Rousettus_madagascariensis
11461,0.58,0.97,0.31,Pteropus_rufus,Rousettus_madagascariensis
11481,0.57,0.96,0.43,Pteropus_rufus,Rousettus_madagascariensis
11501,0.64,0.96,0.53,Pteropus_rufus,Rousettus_madagascariensis
11521,0.69,0.97,0.54,Pteropus_rufus,Rousettus_madagascariensis
11541,0.74,0.96,0.5,Pteropus_rufus,Rousettus_madagascariensis
11561,0.68,0.96,0.49,Pteropus_rufus,Rousettus_madagascariensis
11581,0.7,0.96,0.53,Pteropus_rufus,Rousettus_madagascariensis
11601,0.7,0.96,0.55,Pteropus_rufus,Rousettus_madagascariensis
11621,0.69,0.96,0.58,Pteropus_rufus,Rousettus_madagascariensis
11641,0.71,0.97,0.55,Pteropus_rufus,Rousettus_madagascariensis
11661,0.73,0.96,0.54,Pteropus_rufus,Rousettus_madagascariensis
11681,0.74,0.97,0.54,Pteropus_rufus,Rousettus_madagascariensis
11701,0.73,0.97,0.5,Pteropus_rufus,Rousettus_madagascariensis
11721,0.74,0.96,0.53,Pteropus_rufus,Rousettus_madagascariensis
11741,0.71,0.96,0.57,Pteropus_rufus,Rousettus_madagascariensis
11761,0.78,0.96,0.58,Pteropus_rufus,Rousettus_madagascariensis
11781,0.78,0.96,0.6,Pteropus_rufus,Rousettus_madagascariensis
11801,0.76,0.96,0.55,Pteropus_rufus,Rousettus_madagascariensis
11821,0.77,0.96,0.52,Pteropus_rufus,Rousettus_madagascariensis
11841,0.75,0.95,0.54,Pteropus_rufus,Rousettus_madagascariensis
11861,0.76,0.96,0.54,Pteropus_rufus,Rousettus_madagascariensis
11881,0.77,0.95,0.52,Pteropus_rufus,Rousettus_madagascariensis
11901,0.8,0.95,0.52,Pteropus_rufus,Rousettus_madagascariensis
11921,0.8,0.96,0.52,Pteropus_rufus,Rousettus_madagascariensis
11941,0.82,0.96,0.51,Pteropus_rufus,Rousettus_madagascariensis
11961,0.8,0.95,0.52,Pteropus_rufus,Rousettus_madagascariensis
11981,0.76,0.95,0.49,Pteropus_rufus,Rousettus_madagascariensis
12001,0.77,0.95,0.57,Pteropus_rufus,Rousettus_madagascariensis
12021,0.79,0.94,0.57,Pteropus_rufus,Rousettus_madagascariensis
12041,0.79,0.95,0.57,Pteropus_rufus,Rousettus_madagascariensis
12061,0.79,0.95,0.59,Pteropus_rufus,Rousettus_madagascariensis
12081,0.8,0.96,0.6,Pteropus_rufus,Rousettus_madagascariensis
12101,0.8,0.97,0.61,Pteropus_rufus,Rousettus_madagascariensis
12121,0.77,0.97,0.58,Pteropus_rufus,Rousettus_madagascariensis
12141,0.76,0.97,0.61,Pteropus_rufus,Rousettus_madagascariensis
12161,0.75,0.98,0.59,Pteropus_rufus,Rousettus_madagascariensis
12181,0.79,0.98,0.63,Pteropus_rufus,Rousettus_madagascariensis
12201,0.78,0.98,0.57,Pteropus_rufus,Rousettus_madagascariensis
12221,0.72,0.99,0.51,Pteropus_rufus,Rousettus_madagascariensis
12241,0.69,0.99,0.43,Pteropus_rufus,Rousettus_madagascariensis
12261,0.67,0.98,0.4,Pteropus_rufus,Rousettus_madagascariensis
12281,0.66,0.98,0.39,Pteropus_rufus,Rousettus_madagascariensis
12301,0.64,0.97,0.46,Pteropus_rufus,Rousettus_madagascariensis
12321,0.66,0.97,0.44,Pteropus_rufus,Rousettus_madagascariensis
12341,0.65,0.97,0.39,Pteropus_rufus,Rousettus_madagascariensis
12361,0.67,0.97,0.41,Pteropus_rufus,Rousettus_madagascariensis
12381,0.66,0.97,0.38,Pteropus_rufus,Rousettus_madagascariensis
12401,0.7,0.97,0.44,Pteropus_rufus,Rousettus_madagascariensis
12421,0.76,0.97,0.52,Pteropus_rufus,Rousettus_madagascariensis
12441,0.79,0.97,0.56,Pteropus_rufus,Rousettus_madagascariensis
12461,0.8,0.97,0.58,Pteropus_rufus,Rousettus_madagascariensis
12481,0.78,0.97,0.53,Pteropus_rufus,Rousettus_madagascariensis
12501,0.77,0.98,0.49,Pteropus_rufus,Rousettus_madagascariensis
12521,0.74,0.98,0.47,Pteropus_rufus,Rousettus_madagascariensis
12541,0.76,0.98,0.54,Pteropus_rufus,Rousettus_madagascariensis
12561,0.7,0.98,0.49,Pteropus_rufus,Rousettus_madagascariensis
12581,0.66,0.97,0.5,Pteropus_rufus,Rousettus_madagascariensis
12601,0.6,0.97,0.46,Pteropus_rufus,Rousettus_madagascariensis
12621,0.58,0.97,0.48,Pteropus_rufus,Rousettus_madagascariensis
12641,0.58,0.98,0.51,Pteropus_rufus,Rousettus_madagascariensis
12661,0.58,0.98,0.55,Pteropus_rufus,Rousettus_madagascariensis
12681,0.6,0.98,0.62,Pteropus_rufus,Rousettus_madagascariensis
12701,0.61,0.98,0.6,Pteropus_rufus,Rousettus_madagascariensis
12721,0.63,0.97,0.61,Pteropus_rufus,Rousettus_madagascariensis
12741,0.6,0.97,0.58,Pteropus_rufus,Rousettus_madagascariensis
12761,0.65,0.97,0.63,Pteropus_rufus,Rousettus_madagascariensis
12781,0.7,0.97,0.61,Pteropus_rufus,Rousettus_madagascariensis
12801,0.75,0.98,0.64,Pteropus_rufus,Rousettus_madagascariensis
12821,0.77,0.98,0.64,Pteropus_rufus,Rousettus_madagascariensis
12841,0.77,0.97,0.67,Pteropus_rufus,Rousettus_madagascariensis
12861,0.77,0.97,0.66,Pteropus_rufus,Rousettus_madagascariensis
12881,0.75,0.97,0.65,Pteropus_rufus,Rousettus_madagascariensis
12901,0.77,0.96,0.69,Pteropus_rufus,Rousettus_madagascariensis
12921,0.79,0.97,0.7,Pteropus_rufus,Rousettus_madagascariensis
12941,0.79,0.96,0.73,Pteropus_rufus,Rousettus_madagascariensis
12961,0.8,0.96,0.76,Pteropus_rufus,Rousettus_madagascariensis
12981,0.8,0.96,0.78,Pteropus_rufus,Rousettus_madagascariensis
13001,0.76,0.95,0.75,Pteropus_rufus,Rousettus_madagascariensis
13021,0.74,0.95,0.76,Pteropus_rufus,Rousettus_madagascariensis
13041,0.74,0.95,0.72,Pteropus_rufus,Rousettus_madagascariensis
13061,0.74,0.96,0.72,Pteropus_rufus,Rousettus_madagascariensis
13081,0.76,0.95,0.71,Pteropus_rufus,Rousettus_madagascariensis
13101,0.74,0.95,0.69,Pteropus_rufus,Rousettus_madagascariensis
13121,0.76,0.95,0.71,Pteropus_rufus,Rousettus_madagascariensis
13141,0.79,0.96,0.67,Pteropus_rufus,Rousettus_madagascariensis
13161,0.79,0.96,0.58,Pteropus_rufus,Rousettus_madagascariensis
13181,0.77,0.96,0.57,Pteropus_rufus,Rousettus_madagascariensis
13201,0.82,0.97,0.62,Pteropus_rufus,Rousettus_madagascariensis
13221,0.84,0.97,0.64,Pteropus_rufus,Rousettus_madagascariensis
13241,0.83,0.97,0.63,Pteropus_rufus,Rousettus_madagascariensis
13261,0.84,0.97,0.61,Pteropus_rufus,Rousettus_madagascariensis
13281,0.86,0.97,0.6,Pteropus_rufus,Rousettus_madagascariensis
13301,0.86,0.97,0.63,Pteropus_rufus,Rousettus_madagascariensis
13321,0.84,0.97,0.61,Pteropus_rufus,Rousettus_madagascariensis
13341,0.82,0.97,0.62,Pteropus_rufus,Rousettus_madagascariensis
13361,0.81,0.98,0.66,Pteropus_rufus,Rousettus_madagascariensis
13381,0.81,0.98,0.66,Pteropus_rufus,Rousettus_madagascariensis
13401,0.78,0.98,0.64,Pteropus_rufus,Rousettus_madagascariensis
13421,0.76,0.98,0.59,Pteropus_rufus,Rousettus_madagascariensis
13441,0.76,0.98,0.53,Pteropus_rufus,Rousettus_madagascariensis
13461,0.73,0.98,0.57,Pteropus_rufus,Rousettus_madagascariensis
13481,0.71,0.98,0.57,Pteropus_rufus,Rousettus_madagascariensis
13501,0.68,0.99,0.54,Pteropus_rufus,Rousettus_madagascariensis
13521,0.67,0.99,0.54,Pteropus_rufus,Rousettus_madagascariensis
13541,0.66,0.99,0.55,Pteropus_rufus,Rousettus_madagascariensis
13561,0.67,0.98,0.54,Pteropus_rufus,Rousettus_madagascariensis
13581,0.68,0.98,0.51,Pteropus_rufus,Rousettus_madagascariensis
13601,0.65,0.99,0.48,Pteropus_rufus,Rousettus_madagascariensis
13621,0.6,0.99,0.43,Pteropus_rufus,Rousettus_madagascariensis
13641,0.65,0.99,0.49,Pteropus_rufus,Rousettus_madagascariensis
13661,0.68,0.98,0.52,Pteropus_rufus,Rousettus_madagascariensis
13681,0.68,0.98,0.52,Pteropus_rufus,Rousettus_madagascariensis
13701,0.71,0.98,0.57,Pteropus_rufus,Rousettus_madagascariensis
13721,0.7,0.97,0.53,Pteropus_rufus,Rousettus_madagascariensis
13741,0.69,0.97,0.49,Pteropus_rufus,Rousettus_madagascariensis
13761,0.68,0.97,0.52,Pteropus_rufus,Rousettus_madagascariensis
13781,0.68,0.97,0.56,Pteropus_rufus,Rousettus_madagascariensis
13801,0.7,0.96,0.59,Pteropus_rufus,Rousettus_madagascariensis
13821,0.76,0.96,0.68,Pteropus_rufus,Rousettus_madagascariensis
13841,0.73,0.96,0.65,Pteropus_rufus,Rousettus_madagascariensis
13861,0.73,0.96,0.63,Pteropus_rufus,Rousettus_madagascariensis
13881,0.74,0.96,0.64,Pteropus_rufus,Rousettus_madagascariensis
13901,0.75,0.96,0.62,Pteropus_rufus,Rousettus_madagascariensis
13921,0.76,0.95,0.66,Pteropus_rufus,Rousettus_madagascariensis
13941,0.76,0.95,0.67,Pteropus_rufus,Rousettus_madagascariensis
13961,0.77,0.95,0.66,Pteropus_rufus,Rousettus_madagascariensis
13981,0.76,0.94,0.65,Pteropus_rufus,Rousettus_madagascariensis
14001,0.74,0.95,0.66,Pteropus_rufus,Rousettus_madagascariensis
14021,0.69,0.95,0.62,Pteropus_rufus,Rousettus_madagascariensis
14041,0.71,0.96,0.66,Pteropus_rufus,Rousettus_madagascariensis
14061,0.73,0.96,0.65,Pteropus_rufus,Rousettus_madagascariensis
14081,0.72,0.97,0.66,Pteropus_rufus,Rousettus_madagascariensis
14101,0.72,0.96,0.69,Pteropus_rufus,Rousettus_madagascariensis
14121,0.73,0.98,0.68,Pteropus_rufus,Rousettus_madagascariensis
14141,0.75,0.97,0.67,Pteropus_rufus,Rousettus_madagascariensis
14161,0.75,0.97,0.67,Pteropus_rufus,Rousettus_madagascariensis
14181,0.78,0.97,0.7,Pteropus_rufus,Rousettus_madagascariensis
14201,0.82,0.97,0.69,Pteropus_rufus,Rousettus_madagascariensis
14221,0.85,0.97,0.7,Pteropus_rufus,Rousettus_madagascariensis
14241,0.82,0.97,0.72,Pteropus_rufus,Rousettus_madagascariensis
14261,0.8,0.96,0.69,Pteropus_rufus,Rousettus_madagascariensis
14281,0.78,0.96,0.67,Pteropus_rufus,Rousettus_madagascariensis
14301,0.78,0.96,0.68,Pteropus_rufus,Rousettus_madagascariensis
