CenterPos,HKU9,Eidolon_helvum,Alternative,ID_Alternative,Query
4660,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4680,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4700,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4720,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4900,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4920,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
4940,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4960,0,98,2,Pteropus_rufus,Rousettus_madagascariensis
4980,5,95,0,Pteropus_rufus,Rousettus_madagascariensis
5000,5,95,0,Pteropus_rufus,Rousettus_madagascariensis
5020,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
5040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5060,4,94,2,Pteropus_rufus,Rousettus_madagascariensis
5080,7,93,0,Pteropus_rufus,Rousettus_madagascariensis
5100,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
5120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5220,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
5240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5360,3,97,0,Pteropus_rufus,Rousettus_madagascariensis
5380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5420,1,98,1,Pteropus_rufus,Rousettus_madagascariensis
5440,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
5460,2,96,2,Pteropus_rufus,Rousettus_madagascariensis
5480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5520,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5580,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5600,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5620,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5640,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5660,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5680,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5700,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5720,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5900,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5920,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5940,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5960,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
5980,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6000,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6020,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6060,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6080,4,94,2,Pteropus_rufus,Rousettus_madagascariensis
6100,1,97,2,Pteropus_rufus,Rousettus_madagascariensis
6120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6140,0,98,2,Pteropus_rufus,Rousettus_madagascariensis
6160,0,98,2,Pteropus_rufus,Rousettus_madagascariensis
6180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
6440,3,97,0,Pteropus_rufus,Rousettus_madagascariensis
6460,2,98,0,Pteropus_rufus,Rousettus_madagascariensis
6480,3,97,0,Pteropus_rufus,Rousettus_madagascariensis
6500,6,94,0,Pteropus_rufus,Rousettus_madagascariensis
6520,4,96,0,Pteropus_rufus,Rousettus_madagascariensis
6540,9,91,0,Pteropus_rufus,Rousettus_madagascariensis
6560,3,97,0,Pteropus_rufus,Rousettus_madagascariensis
6580,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
6600,2,98,0,Pteropus_rufus,Rousettus_madagascariensis
6620,2,98,0,Pteropus_rufus,Rousettus_madagascariensis
6640,2,97,1,Pteropus_rufus,Rousettus_madagascariensis
6660,3,94,3,Pteropus_rufus,Rousettus_madagascariensis
6680,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
6700,3,97,0,Pteropus_rufus,Rousettus_madagascariensis
6720,4,95,1,Pteropus_rufus,Rousettus_madagascariensis
6740,4,96,0,Pteropus_rufus,Rousettus_madagascariensis
6760,2,98,0,Pteropus_rufus,Rousettus_madagascariensis
6780,8,90,2,Pteropus_rufus,Rousettus_madagascariensis
6800,8,87,5,Pteropus_rufus,Rousettus_madagascariensis
6820,6,85,9,Pteropus_rufus,Rousettus_madagascariensis
6840,2,93,5,Pteropus_rufus,Rousettus_madagascariensis
6860,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
6880,0,95,5,Pteropus_rufus,Rousettus_madagascariensis
6900,0,94,6,Pteropus_rufus,Rousettus_madagascariensis
6920,1,87,12,Pteropus_rufus,Rousettus_madagascariensis
6940,0,93,7,Pteropus_rufus,Rousettus_madagascariensis
6960,0,86,14,Pteropus_rufus,Rousettus_madagascariensis
6980,0,94,6,Pteropus_rufus,Rousettus_madagascariensis
7000,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
7020,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
7040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7060,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7080,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7100,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7440,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7460,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7520,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7580,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7600,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7620,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7640,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7660,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7680,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7700,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7720,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7900,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7920,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7940,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7960,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
7980,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8000,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8020,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8060,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8080,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8100,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8380,0,97,3,Pteropus_rufus,Rousettus_madagascariensis
8400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8440,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
8460,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8520,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8580,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8600,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8620,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8640,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8660,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8680,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8700,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8720,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8900,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8920,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8940,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8960,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
8980,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9000,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9020,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9060,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9080,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9100,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9320,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
9340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9440,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9460,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9520,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9580,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9600,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9620,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9640,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9660,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9680,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9700,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9720,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9900,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9920,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9940,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9960,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
9980,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10000,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10020,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10060,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10080,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10100,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10440,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10460,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10520,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10580,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10600,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
10620,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10640,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10660,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10680,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10700,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10720,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10900,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10920,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10940,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10960,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
10980,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11000,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11020,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11060,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11080,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11100,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11440,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11460,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11520,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
11540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11580,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11600,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11620,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11640,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11660,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11680,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11700,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11720,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11900,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11920,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11940,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11960,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
11980,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12000,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12020,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
12040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12060,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12080,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12100,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12440,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12460,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12520,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12580,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12600,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12620,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12640,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12660,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12680,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12700,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12720,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12900,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12920,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12940,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12960,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
12980,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13000,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13020,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13060,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13080,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13100,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13240,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
13260,2,97,1,Pteropus_rufus,Rousettus_madagascariensis
13280,2,98,0,Pteropus_rufus,Rousettus_madagascariensis
13300,10,90,0,Pteropus_rufus,Rousettus_madagascariensis
13320,3,97,0,Pteropus_rufus,Rousettus_madagascariensis
13340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
13360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
